# Generated by: CFG Studio 2.0.380
# Generated on: 2024-04-23 18:06:50
# File format: GTASA surfinfo.dat
#
# Standard data:
MEADOW LOOSE 0.80 -0.80 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 SAND MEADOW
WASTEGROUND LOOSE 0.81 -0.81 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 SAND WASTEGROUND
WOODLANDGROUND LOOSE 0.82 -0.82 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 SAND WOODLANDGROUND
VEGETATION HARD 0.83 -0.83 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 WOOD VEGETATION
MUD_WET WET 0.84 -0.84 MUDDY NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 1 0 0 0 0 1 3 0 0 0 0 1 SAND MUD_WET
MUD_DRY ROAD 0.85 -0.85 MUDDY SPARKS 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 SAND MUD_DRY
DIRT LOOSE 0.86 -0.86 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 SAND DIRT
DIRTTRACK ROAD 0.87 -0.87 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SAND DIRTTRACK
SAND_DEEP SAND 0.88 -0.88 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 1 2 0 2 0 2 0 0 0 0 0 0 2 1 0 1 0 1 SAND SAND_DEEP
SAND_MEDIUM SAND 0.89 -0.89 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 1 0 1 0 1 SAND SAND_MEDIUM
SAND_COMPACT SAND 0.90 -0.90 SANDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 1 0 1 0 1 SAND SAND_COMPACT
SAND_ARID SAND 0.91 -0.91 SANDY NONE 0 0 0 1 0 0 0 0 0 0 1 0 2 0 2 0 2 0 0 0 0 0 0 2 1 0 1 0 1 SAND SAND_ARID
SAND_MORE SAND 0.92 -0.92 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 1 0 1 0 1 SAND SAND_MORE
SAND_BEACH SAND 0.93 -0.93 SANDY NONE 0 0 0 1 0 0 1 0 0 0 1 0 2 0 2 0 2 0 0 0 0 0 0 2 1 0 0 0 1 SAND SAND_BEACH
CONCRETE_BEACH HARD 0.94 -0.94 DEFAULT NONE 0 0 0 0 0 0 1 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS CONCRETE_BEACH
ROCK_DRY HARD 0.95 -0.95 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS ROCK_DRY
ROCK_WET HARD 0.96 -0.96 DEFAULT SPARKS 0 0 0 0 0 1 0 1 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS ROCK_WET
ROCK_CLIFF HARD 0.97 -0.97 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS ROCK_CLIFF
WATER_RIVERBED WET 0.98 -0.98 DEFAULT NONE 0 0 0 0 1 0 0 0 0 0 0 0 3 0 3 0 3 0 0 1 0 0 0 3 0 0 0 0 1 SAND WATER_RIVERBED
WATER_SHALLOW WET 0.99 -0.99 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 0 1 SAND WATER_SHALLOW
CORNFIELD LOOSE 1.00 -0.00 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 SAND CORNFIELD
HEDGE HARD 1.01 0.01 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SAND HEDGE
WOOD_CRATES HARD 1.02 0.02 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 WOOD WOOD_CRATES
WOOD_SOLID HARD 1.03 0.03 DEFAULT NONE 0 1 1 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 WOOD WOOD_SOLID
WOOD_THIN HARD 1.04 0.04 DEFAULT NONE 0 1 1 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 WOOD WOOD_THIN
GLASS HARD 1.05 0.05 DEFAULT SPARKS 0 1 1 0 0 0 0 0 1 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS GLASS
GLASS_WINDOWS_LARGE HARD 1.06 0.06 DEFAULT SPARKS 0 1 1 0 0 0 0 0 1 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS GLASS_WINDOWS_LARGE
GLASS_WINDOWS_SMALL HARD 1.07 0.07 DEFAULT SPARKS 0 1 1 0 0 0 0 0 1 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS GLASS_WINDOWS_SMALL
EMPTY1 ROAD 1.08 0.08 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS EMPTY1
EMPTY2 ROAD 1.09 0.09 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS EMPTY2
GARAGE_DOOR HARD 1.10 0.10 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 1 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS GARAGE_DOOR
THICK_METAL_PLATE HARD 1.11 0.11 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS THICK_METAL_PLATE
SCAFFOLD_POLE HARD 1.12 0.12 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS SCAFFOLD_POLE
LAMP_POST HARD 1.13 0.13 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS LAMP_POST
METAL_GATE HARD 1.14 0.14 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS METAL_GATE
METAL_CHAIN_FENCE HARD 1.15 0.15 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS METAL_CHAIN_FENCE
GIRDER HARD 1.16 0.16 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS GIRDER
FIRE_HYDRANT HARD 1.17 0.17 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS FIRE_HYDRANT
CONTAINER HARD 1.18 0.18 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS CONTAINER
NEWS_VENDOR HARD 1.19 0.19 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS NEWS_VENDOR
WHEELBASE RUBBER 1.20 0.20 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 0 0 0 0 0 5 0 0 0 0 0 SPARKS WHEELBASE
CARDBOARDBOX LOOSE 1.21 0.21 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 WOOD CARDBOARDBOX
PED HARD 1.22 0.22 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 SPARKS PED
CAR HARD 1.23 0.23 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS CAR
CAR_PANEL HARD 1.24 0.24 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS CAR_PANEL
CAR_MOVINGCOMPONENT HARD 1.25 0.25 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS CAR_MOVINGCOMPONENT
TRANSPARENT_CLOTH LOOSE 1.26 0.26 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 SPARKS TRANSPARENT_CLOTH
RUBBER RUBBER 1.27 0.27 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 0 0 0 0 0 5 0 0 0 0 1 SPARKS RUBBER
PLASTIC HARD 1.28 0.28 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 1 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS PLASTIC
TRANSPARENT_STONE HARD 1.29 0.29 DEFAULT SPARKS 0 1 1 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 SPARKS TRANSPARENT_STONE
WOOD_BENCH HARD 1.30 0.30 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 WOOD WOOD_BENCH
CARPET HARD 1.32 0.32 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 DUST CARPET
FLOORBOARD WET 1.33 0.33 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 0 1 WOOD FLOORBOARD
STAIRSWOOD HARD 1.34 0.34 DEFAULT NONE 0 0 0 0 0 0 0 0 0 1 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 0 1 WOOD STAIRSWOOD
P_SAND SAND 1.35 0.35 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 0 1 1 1 SAND P_SAND
P_SAND_DENSE SAND 1.36 0.36 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 0 1 1 1 SAND P_SAND_DENSE
P_SAND_ARID SAND 1.37 0.37 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 0 1 1 1 SAND P_SAND_ARID
P_SAND_COMPACT ROAD 1.38 0.38 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 SAND P_SAND_COMPACT
P_SAND_ROCKY HARD 1.39 0.39 SANDY NONE 0 0 0 1 0 0 0 0 0 0 0 1 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SAND P_SAND_ROCKY
P_SANDBEACH SAND 1.40 0.40 SANDY NONE 0 0 0 1 0 0 1 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 0 0 1 1 SAND P_SANDBEACH
P_GRASS_SHORT LOOSE 1.41 0.41 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASS_SHORT
P_GRASS_MEADOW LOOSE 1.42 0.42 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASS_MEADOW
P_GRASS_DRY LOOSE 1.43 0.43 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASS_DRY
P_WOODLAND LOOSE 1.44 0.44 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_WOODLAND
P_WOODDENSE LOOSE 1.45 0.45 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_WOODDENSE
P_ROADSIDE HARD 1.46 0.46 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_ROADSIDE
P_ROADSIDEDES HARD 1.47 0.47 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 1 1 1 DUST P_ROADSIDEDES
P_FLOWERBED HARD 1.49 0.49 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_FLOWERBED
P_WASTEGROUND LOOSE 1.50 0.50 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 1 DUST P_WASTEGROUND
P_CONCRETE HARD 1.51 0.51 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_CONCRETE
P_OFFICEDESK HARD 1.52 0.52 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_OFFICEDESK
P_711SHELF1 HARD 1.54 0.54 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_711SHELF1
P_711SHELF2 HARD 1.55 0.55 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_711SHELF2
P_711SHELF3 HARD 1.56 0.56 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_711SHELF3
P_RESTUARANTTABLE HARD 1.57 0.57 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_RESTUARANTTABLE
P_BARTABLE HARD 1.58 0.58 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 WOOD P_BARTABLE
P_UNDERWATERLUSH WET 1.59 0.59 SANDY NONE 0 0 0 0 1 0 0 0 0 0 0 0 3 0 3 0 3 0 0 1 0 0 0 3 0 0 0 1 1 SAND P_UNDERWATERLUSH
P_UNDERWATERBARREN WET 1.60 0.60 SANDY NONE 0 0 0 0 1 0 0 0 0 0 0 0 3 0 3 0 3 0 0 1 0 0 0 3 0 0 0 1 1 SAND P_UNDERWATERBARREN
P_UNDERWATERCORAL WET 1.61 0.61 SANDY NONE 0 0 0 0 1 0 0 0 0 0 0 0 3 0 3 0 3 0 0 1 0 0 0 3 0 0 0 1 1 SAND P_UNDERWATERCORAL
P_UNDERWATERDEEP WET 1.62 0.62 SANDY NONE 0 0 0 0 1 0 0 0 0 0 0 0 3 0 3 0 3 0 0 1 0 0 0 3 0 0 0 1 1 SAND P_UNDERWATERDEEP
P_RIVERBED WET 1.63 0.63 SANDY NONE 0 0 0 0 1 0 0 0 0 0 0 0 3 0 3 0 3 0 0 1 0 0 0 3 0 0 0 1 1 SAND P_RIVERBED
P_RUBBLE HARD 1.64 0.64 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_RUBBLE
P_BEDROOMFLOOR WET 1.65 0.65 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_BEDROOMFLOOR
P_KIRCHENFLOOR WET 1.67 0.67 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_KIRCHENFLOOR
P_LIVINGRMFLOOR WET 1.68 0.68 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_LIVINGRMFLOOR
P_CORRIDORFLOOR WET 1.69 0.69 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_CORRIDORFLOOR
P_711FLOOR WET 1.70 0.70 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_711FLOOR
P_FASTFOODFLOOR WET 1.72 0.72 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_FASTFOODFLOOR
P_SKANKYFLOOR WET 1.73 0.73 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_SKANKYFLOOR
P_MOUNTAIN HARD 1.74 0.74 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_MOUNTAIN
P_MARSH WET 1.75 0.75 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 SPARKS P_MARSH
P_BUSHY HARD 1.76 0.76 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_BUSHY
P_BUSHYMIX HARD 1.77 0.77 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_BUSHYMIX
P_BUSHYDRY HARD 1.78 0.78 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 1 1 1 SPARKS P_BUSHYDRY
P_BUSHYMID HARD 1.79 0.79 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 SPARKS P_BUSHYMID
P_GRASSWEEFLOWERS HARD 1.80 0.80 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 1 1 1 DUST P_GRASSWEEFLOWERS
P_GRASSDRYTALL LOOSE 1.81 0.81 MUDDY NONE 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASSDRYTALL
P_GRASSLUSHTALL LOOSE 1.82 0.82 MUDDY NONE 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASSLUSHTALL
P_GRASSGRNMIX SAND 1.83 0.83 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 0 1 1 1 DUST P_GRASSGRNMIX
P_GRASSBRNMIX SAND 1.84 0.84 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 0 1 1 1 DUST P_GRASSBRNMIX
P_GRASSLOW LOOSE 1.85 0.85 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 DUST P_GRASSLOW
P_GRASSROCKY HARD 1.86 0.86 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 1 1 1 DUST P_GRASSROCKY
P_GRASSSMALLTREES HARD 1.87 0.87 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 1 1 1 DUST P_GRASSSMALLTREES
P_DIRTROCKY HARD 1.88 0.88 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_DIRTROCKY
P_DIRTWEEDS HARD 1.89 0.89 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_DIRTWEEDS
P_GRASSWEEDS HARD 1.90 0.90 DEFAULT NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_GRASSWEEDS
P_RIVEREDGE WET 2.00 -0.99 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 DUST P_RIVEREDGE
P_POOLSIDE WET 2.01 -0.98 DEFAULT NONE 0 0 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 0 0 0 0 0 0 3 0 0 0 1 1 DUST P_POOLSIDE
P_FORESTSTUMPS HARD 2.02 -0.97 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 1 1 1 DUST P_FORESTSTUMPS
P_FORESTSTICKS HARD 2.03 -0.96 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_FORESTSTICKS
P_FORRESTLEAVES HARD 2.04 -0.95 MUDDY NONE 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 4 0 0 0 1 1 DUST P_FORRESTLEAVES
